nylat,nylng,nyculmt,chilat,chilng,chiculmt,denlat,denlng,denculmt
-74.00093519,40.76259675,1265825,41.92748261,-87.63050536,1266750,39.71405879,-104.9503722,1285975
-74.00091416,40.76261026,1266525,41.92746246,-87.63049057,1267100,39.71404248,-104.9503501,1286650
-74.00089313,40.76262378,1267225,41.92744185,-87.63047642,1267675,39.71402618,-104.9503279,1287225
-74.00087209,40.76263729,1267875,41.92742123,-87.63046228,1268375,39.71400987,-104.9503058,1287500
-74.00085106,40.7626508,1268150,41.92740062,-87.63044813,1269025,39.71399357,-104.9502836,1287800
-74.00083002,40.76266431,1268800,41.92738001,-87.63043399,1269700,39.71397726,-104.9502615,1288475
-74.00080899,40.76267782,1269075,41.92735918,-87.63042018,1270350,39.71396096,-104.9502393,1289150
-74.00078795,40.76269133,1269500,41.92733759,-87.63040758,1270750,39.71394465,-104.9502172,1289675
-74.00076692,40.76270485,1270125,41.927316,-87.63039497,1271400,39.71392835,-104.9501951,1290300
-74.00074589,40.76271836,1270825,41.92729441,-87.63038236,1271775,39.71391204,-104.9501729,1290850
-74.00072485,40.76273187,1271450,41.92727282,-87.63036975,1272250,39.71389574,-104.9501508,1291075
-74.00070382,40.76274538,1272000,41.92725124,-87.63035715,1272450,39.71387943,-104.9501286,1291675
-74.00068278,40.76275889,1272325,41.9272309,-87.63034281,1273075,39.71386313,-104.9501065,1291975
-74.00066175,40.7627724,1272600,41.9272122,-87.63032621,1273700,39.71384682,-104.9500843,1292400
-74.00064072,40.76278592,1273050,41.92719351,-87.63030962,1274150,39.71383051,-104.9500622,1292975
-74.00061968,40.76279943,1273525,41.92717481,-87.63029302,1274850,39.71381421,-104.95004,1293275
-74.00059865,40.76281294,1273925,41.92715611,-87.63027643,1275150,39.7137979,-104.9500179,1293575
-74.00057761,40.76282645,1274550,41.92713554,-87.63026241,1275625,39.71377971,-104.9499974,1294150
-74.00055658,40.76283996,1275250,41.92711404,-87.63024963,1276175,39.71375987,-104.9499784,1294700
-74.00053554,40.76285347,1275725,41.92709255,-87.63023686,1276650,39.71374003,-104.9499593,1295300
-74.00051451,40.76286699,1276050,41.92706968,-87.63022765,1277100,39.71372019,-104.9499403,1295500
-74.00049348,40.7628805,1276700,41.9270452,-87.63022257,1277625,39.71370036,-104.9499212,1295950
-74.00047244,40.76289401,1276950,41.92702065,-87.63021786,1278325,39.71368052,-104.9499022,1296575
-74.00045141,40.76290752,1277150,41.92699595,-87.63021403,1278825,39.71366068,-104.9498831,1297225
-74.00043037,40.76292103,1277825,41.92697124,-87.63021021,1279275,39.71364084,-104.9498641,1297800
-74.00040934,40.76293454,1278050,41.92694642,-87.63020819,1279975,39.713621,-104.9498451,1298200
-74.00038831,40.76294806,1278725,41.92692142,-87.63020865,1280575,39.71360116,-104.949826,1298825
-74.00036727,40.76296157,1279125,41.92689643,-87.63020933,1281225,39.71358133,-104.949807,1299125
-74.00034624,40.76297508,1279550,41.92687148,-87.6302108,1281925,39.71356149,-104.9497879,1299375
-74.0003252,40.76298859,1279750,41.92684662,-87.630213,1282150,39.71354165,-104.9497689,1300075
-74.00030417,40.7630021,1280400,41.92682224,-87.63021854,1282375,39.71352181,-104.9497498,1300525
-74.00028313,40.76301561,1280800,41.92679841,-87.63022575,1283025,39.71350197,-104.9497308,1300925
-74.0002621,40.76302912,1281025,41.9267755,-87.63023575,1283450,39.71348214,-104.9497117,1301225
-74.00024107,40.76304264,1281500,41.92675259,-87.63024574,1283725,39.7134623,-104.9496927,1301625
-74.00022003,40.76305615,1281700,41.92672945,-87.63025522,1284125,39.71344246,-104.9496737,1302050
-74.000199,40.76306966,1282250,41.92670632,-87.63026469,1284600,39.71342262,-104.9496546,1302550
-74.00017796,40.76308317,1282675,41.92668319,-87.63027419,1285050,39.71340278,-104.9496356,1302875
-74.00015693,40.76309668,1283000,41.92666018,-87.63028396,1285550,39.71338294,-104.9496165,1303325
-74.0001359,40.76311019,1283575,41.92663717,-87.63029374,1286025,39.71336311,-104.9495975,1303525
-74.00011486,40.76312371,1284025,41.92661416,-87.63030351,1286600,39.71334327,-104.9495784,1303975
-74.00009383,40.76313722,1284550,41.92659195,-87.63031498,1287200,39.71332569,-104.9495573,1304500
-74.00007279,40.76315073,1284850,41.92656979,-87.63032655,1287850,39.71330831,-104.949536,1305025
-74.00005176,40.76316424,1285300,41.92654762,-87.63033811,1288375,39.71329093,-104.9495147,1305350
-74.00003073,40.76317775,1285625,41.9265235,-87.63034416,1288625,39.71327355,-104.9494934,1306000
-74.00000969,40.76319126,1285825,41.92649901,-87.63034914,1288825,39.71325617,-104.9494721,1306200
-73.99998866,40.76320478,1286450,41.92647454,-87.63035428,1289350,39.71323879,-104.9494507,1306625
-73.99996762,40.76321829,1287025,41.9264502,-87.63035997,1289975,39.71322141,-104.9494294,1307275
-73.99994659,40.7632318,1287475,41.92642585,-87.63036566,1290175,39.71320403,-104.9494081,1307650
-73.99992555,40.76324531,1287825,41.92640156,-87.63037152,1290500,39.71318666,-104.9493868,1308300
-73.99990452,40.76325882,1288050,41.92637804,-87.63038,1290750,39.71316928,-104.9493655,1308600
-73.99988349,40.76327233,1288525,41.92635452,-87.63038847,1291300,39.7131519,-104.9493442,1308850
-73.99986245,40.76328585,1289175,41.926331,-87.63039695,1291925,39.71313452,-104.9493229,1309125
-73.99984142,40.76329936,1289575,41.92630814,-87.63040688,1292400,39.71311714,-104.9493016,1309575
-73.99982038,40.76331287,1290225,41.92628625,-87.63041895,1292750,39.71309976,-104.9492802,1310250
-73.99979935,40.76332638,1290850,41.9262645,-87.63043127,1293375,39.71308238,-104.9492589,1310900
-73.99977832,40.76333989,1291175,41.92624353,-87.63044487,1293575,39.713065,-104.9492376,1311475
-73.99975728,40.7633534,1291475,41.92622095,-87.63045363,1294175,39.71304762,-104.9492163,1312175
-73.99973625,40.76336692,1291675,41.926196,-87.63045519,1294625,39.71303025,-104.949195,1312475
-73.99971521,40.76338043,1292275,41.92617105,-87.63045675,1295200,39.71301287,-104.9491737,1312925
-73.99969418,40.76339394,1292825,41.92614713,-87.63045038,1295550,39.71299549,-104.9491524,1313375
-73.99967314,40.76340745,1293275,41.92612342,-87.63044247,1296250,39.71297811,-104.9491311,1313825
-73.99965211,40.76342096,1293625,41.9260997,-87.63043457,1296675,39.71296073,-104.9491097,1314200
-73.99963108,40.76343447,1294225,41.92607578,-87.63042728,1297025,39.71294282,-104.9490889,1314575
-73.99961452,40.76345278,1294550,41.92605185,-87.63042005,1297300,39.71292355,-104.9490693,1314850
-73.9995996,40.76347284,1295100,41.92602792,-87.63041281,1297850,39.71290428,-104.9490497,1315500
-73.99958467,40.7634929,1295325,41.92600384,-87.63040619,1298450,39.71288502,-104.94903,1316075
-73.99956975,40.76351296,1295775,41.92597943,-87.63040076,1298775,39.71286575,-104.9490104,1316550
-73.99955483,40.76353301,1296000,41.92595503,-87.63039534,1299350,39.71284648,-104.9489908,1317100
-73.99953991,40.76355307,1296300,41.9259309,-87.63038883,1299900,39.71282722,-104.9489712,1317675
-73.99952499,40.76357313,1296975,41.92590686,-87.63038196,1300525,39.71280795,-104.9489516,1318275
-73.99951007,40.76359319,1297450,41.92588282,-87.63037509,1300775,39.71278868,-104.9489319,1318975
-73.99949514,40.76361325,1298125,41.92585819,-87.63037103,1301250,39.71276942,-104.9489123,1319675
-73.99948022,40.76363331,1298800,41.92583342,-87.63036761,1301725,39.71275015,-104.9488927,1320125
-73.9994653,40.76365336,1299350,41.92580857,-87.63036489,1302175,39.71273088,-104.9488731,1320625
-73.99945038,40.76367342,1299800,41.92578372,-87.63036217,1302700,39.71271161,-104.9488534,1321000
-73.99943546,40.76369348,1300400,41.9257588,-87.63036033,1302900,39.71269235,-104.9488338,1321625
-73.99942054,40.76371354,1300925,41.92573383,-87.63035915,1303325,39.71267308,-104.9488142,1321850
-73.99940561,40.7637336,1301575,41.92570885,-87.63035797,1303900,39.71265381,-104.9487946,1322275
-73.99939069,40.76375366,1302075,41.92568388,-87.6303568,1304225,39.71263455,-104.9487749,1322925
-73.99937577,40.76377372,1302375,41.92565891,-87.63035565,1304450,39.71261528,-104.9487553,1323225
-73.99936085,40.76379377,1302675,41.92563393,-87.63035457,1304900,39.71259601,-104.9487357,1323750
-73.99934593,40.76381383,1303050,41.92560895,-87.6303535,1305150,39.71257675,-104.9487161,1324425
-73.99933101,40.76383389,1303725,41.92558398,-87.63035242,1305825,39.71255748,-104.9486965,1324700
-73.99931608,40.76385395,1304325,41.925559,-87.63035134,1306125,39.71253821,-104.9486768,1325150
-73.99930116,40.76387401,1304825,41.92553401,-87.63035071,1306825,39.71251895,-104.9486572,1325375
-73.99928624,40.76389407,1305375,41.92550901,-87.63035029,1307200,39.71250052,-104.9486368,1325975
-73.99927132,40.76391412,1305950,41.92548402,-87.63034987,1307600,39.7124821,-104.9486164,1326200
-73.9992564,40.76393418,1306325,41.92545902,-87.63034945,1307975,39.71246368,-104.948596,1326875
-73.99924147,40.76395424,1306975,41.92543402,-87.63034903,1308575,39.71244526,-104.9485755,1327375
-73.99922655,40.7639743,1307475,41.92540904,-87.63034811,1308900,39.71242684,-104.9485551,1328000
-73.99921163,40.76399436,1308050,41.92538406,-87.63034714,1309175,39.71240841,-104.9485347,1328450
-73.99919671,40.76401442,1308700,41.92535908,-87.63034617,1309500,39.71238999,-104.9485143,1329025
-73.99918179,40.76403448,1308900,41.9253341,-87.63034521,1309725,39.71237157,-104.9484939,1329600
-73.99916687,40.76405453,1309375,41.92530912,-87.63034424,1310250,39.71235315,-104.9484735,1330300
-73.99915194,40.76407459,1309975,41.92528423,-87.63034195,1310825,39.71233473,-104.948453,1330725
-73.99913702,40.76409465,1310325,41.92525938,-87.63033923,1311300,39.71231631,-104.9484326,1331200
-73.9991221,40.76411471,1310925,41.92523452,-87.63033662,1311600,39.71229788,-104.9484122,1331425
-73.99910718,40.76413477,1311125,41.92520961,-87.6303345,1312025,39.71227946,-104.9483918,1332125
-73.99909226,40.76415483,1311625,41.9251847,-87.63033239,1312350,39.71226104,-104.9483714,1332400
-73.99907734,40.76417488,1312050,41.92515979,-87.63033027,1312700,39.71224262,-104.9483509,1332800
-73.99906241,40.76419494,1312575,41.92513488,-87.63032816,1312925,39.7122242,-104.9483305,1333425
-73.99904749,40.764215,1312800,41.92511013,-87.63032462,1313275,39.71220577,-104.9483101,1334000
-73.99903257,40.76423506,1313350,41.9250854,-87.63032096,1313800,39.71218735,-104.9482897,1334450
-73.99901765,40.76425512,1314050,41.92506067,-87.63031731,1314125,39.71216893,-104.9482693,1335100
-73.99900273,40.76427518,1314675,41.92503594,-87.63031365,1314775,39.71215051,-104.9482489,1335450
-73.99898781,40.76429524,1314875,41.92501118,-87.6303102,1315150,39.71213209,-104.9482284,1335750
-73.99897288,40.76431529,1315200,41.92498635,-87.63030728,1315375,39.71211367,-104.948208,1336175
-73.99895796,40.76433535,1315525,41.92496152,-87.63030436,1315675,39.71209528,-104.9481876,1336600
-73.99894304,40.76435541,1315900,41.92493669,-87.63030143,1316250,39.71207691,-104.9481671,1337200
-73.99892812,40.76437547,1316600,41.92491187,-87.63029851,1316925,39.71205853,-104.9481467,1337725
-73.9989132,40.76439553,1317125,41.92488708,-87.63029526,1317125,39.71204015,-104.9481262,1338150
-73.99889828,40.76441559,1317400,41.92486234,-87.63029166,1317600,39.71202177,-104.9481057,1338675
-73.99888335,40.76443564,1317975,41.9248376,-87.63028806,1317975,39.7120034,-104.9480853,1338950
-73.99886843,40.7644557,1318550,41.92481286,-87.63028446,1318175,39.71198502,-104.9480648,1339350
-73.99885351,40.76447576,1318850,41.92478818,-87.63028054,1318375,39.71196664,-104.9480444,1339825
-73.99883859,40.76449582,1319475,41.9247636,-87.63027595,1318600,39.71194827,-104.9480239,1340325
-73.99882367,40.76451588,1319925,41.92473903,-87.63027136,1319150,39.71192989,-104.9480034,1340825
-73.99880874,40.76453594,1320225,41.92471438,-87.63026721,1319825,39.71191151,-104.947983,1341200
-73.99879382,40.764556,1320800,41.92468956,-87.63026427,1320275,39.71189313,-104.9479625,1341450
-73.9987789,40.76457605,1321000,41.92466473,-87.63026132,1320675,39.71187476,-104.9479421,1342000
-73.99876398,40.76459611,1321650,41.92463991,-87.63025838,1321300,39.71185638,-104.9479216,1342625
-73.99874906,40.76461617,1322025,41.92461508,-87.63025543,1321800,39.711838,-104.9479012,1343175
-73.99873414,40.76463623,1322700,41.92459026,-87.63025243,1322225,39.71181963,-104.9478807,1343475
-73.99871921,40.76465629,1323275,41.92456545,-87.63024937,1322875,39.71180125,-104.9478602,1343800
-73.99870429,40.76467635,1323600,41.92454064,-87.63024631,1323150,39.71178287,-104.9478398,1344125
-73.99868937,40.7646964,1324075,41.92451591,-87.63024267,1323525,39.71176449,-104.9478193,1344725
-73.99867445,40.76471646,1324750,41.92449124,-87.6302386,1324200,39.71174612,-104.9477989,1344925
-73.99865953,40.76473652,1325000,41.92446658,-87.63023453,1324675,39.71172774,-104.9477784,1345200
-73.99864461,40.76475658,1325300,41.92444191,-87.63023046,1324950,39.71170936,-104.947758,1345900
-73.99862968,40.76477664,1325725,41.92441743,-87.63022553,1325175,39.71169103,-104.9477375,1346100
-73.99861476,40.7647967,1326175,41.92439322,-87.63021927,1325800,39.71167276,-104.9477169,1346750
-73.99859984,40.76481676,1326625,41.92436902,-87.63021302,1326100,39.71165448,-104.9476964,1347350
-73.99858492,40.76483681,1327000,41.92434481,-87.63020676,1326375,39.7116362,-104.9476758,1348025
-73.99857,40.76485687,1327400,41.92432063,-87.6302004,1326650,39.71161793,-104.9476553,1348250
-73.99855508,40.76487693,1327725,41.92429646,-87.63019401,1327275,39.71159965,-104.9476347,1348450
-73.99854015,40.76489699,1328400,41.9242723,-87.63018761,1327550,39.71158137,-104.9476142,1349150
-73.99852523,40.76491705,1328775,41.9242479,-87.63018217,1327750,39.7115631,-104.9475936,1349750
-73.99851031,40.76493711,1328975,41.92422347,-87.63017683,1328175,39.71154482,-104.9475731,1349975
-73.99849539,40.76495716,1329475,41.92419905,-87.63017149,1328700,39.71152654,-104.9475525,1350500
-73.99848047,40.76497722,1329750,41.92417463,-87.63016615,1329325,39.71150826,-104.947532,1351100
-73.99846554,40.76499728,1329950,41.9241502,-87.63016082,1329525,39.71148999,-104.9475114,1351750
-73.99845062,40.76501734,1330600,41.92412578,-87.63015548,1329775,39.71147171,-104.9474909,1352350
-73.9984357,40.7650374,1330975,41.92410136,-87.63015014,1330450,39.71145343,-104.9474703,1352900
-73.99842078,40.76505746,1331250,41.92407708,-87.63014422,1330675,39.71143516,-104.9474498,1353375
-73.99840586,40.76507752,1331850,41.924053,-87.63013749,1331200,39.71141688,-104.9474292,1353925
-73.99839094,40.76509757,1332075,41.92402893,-87.63013075,1331500,39.7113986,-104.9474087,1354325
-73.99837601,40.76511763,1332525,41.92400485,-87.63012402,1332025,39.71138033,-104.9473881,1354825
-73.99836109,40.76513769,1332975,41.92398078,-87.63011728,1332600,39.71136205,-104.9473676,1355375
-73.99834617,40.76515775,1333650,41.9239567,-87.63011054,1333100,39.71134377,-104.947347,1355575
-73.99833125,40.76517781,1334300,41.92393263,-87.63010381,1333350,39.7113255,-104.9473265,1356225
-73.99831633,40.76519787,1334900,41.92390855,-87.63009707,1333575,39.71130722,-104.947306,1356500
-73.99830141,40.76521792,1335550,41.92388457,-87.63009001,1334125,39.71128894,-104.9472854,1357175
-73.99828648,40.76523798,1336200,41.92386074,-87.63008245,1334800,39.71127102,-104.9472645,1357450
-73.99827156,40.76525804,1336750,41.92383691,-87.6300749,1335025,39.71125318,-104.9472436,1357925
-73.99825664,40.7652781,1337075,41.92381308,-87.63006734,1335275,39.71123534,-104.9472227,1358575
-73.99824172,40.76529816,1337575,41.92378925,-87.63005979,1335700,39.7112175,-104.9472018,1359075
-73.9982268,40.76531822,1338275,41.92376542,-87.63005223,1336300,39.71119967,-104.9471808,1359325
-73.99821188,40.76533828,1338700,41.92374159,-87.63004467,1336675,39.71118183,-104.9471599,1359975
-73.99819695,40.76535833,1339200,41.92371776,-87.63003712,1337300,39.71116399,-104.947139,1360650
-73.99818203,40.76537839,1339800,41.92369393,-87.63002956,1337675,39.71114615,-104.947118,1361325
-73.99816711,40.76539845,1340425,41.92366997,-87.63002242,1338175,39.71112832,-104.9470971,1361725
-73.99815219,40.76541851,1340775,41.92364598,-87.63001539,1338725,39.71111048,-104.9470762,1362250
-73.99813727,40.76543857,1341400,41.92362199,-87.63000836,1338950,39.71109264,-104.9470552,1362775
-73.99812235,40.76545863,1341850,41.923598,-87.63000133,1339375,39.7110748,-104.9470343,1363450
-73.99810742,40.76547868,1342150,41.92357401,-87.62999429,1339975,39.71105697,-104.9470134,1364125
-73.9980925,40.76549874,1342425,41.92355001,-87.62998726,1340425,39.71103913,-104.9469925,1364675
-73.99807758,40.7655188,1342975,41.92352602,-87.62998023,1341075,39.71102129,-104.9469715,1365350
-73.99806266,40.76553886,1343200,41.92350203,-87.6299732,1341400,39.71100345,-104.9469506,1365550
-73.99804774,40.76555892,1343900,41.92347804,-87.62996617,1341625,39.71098561,-104.9469297,1366125
-73.99803281,40.76557898,1344525,41.92345406,-87.6299591,1341925,39.71096778,-104.9469087,1366700
-73.99801789,40.76559904,1345100,41.92343016,-87.62995177,1342575,39.71094994,-104.9468878,1367225
-73.99800297,40.76561909,1345725,41.92340626,-87.62994444,1343000,39.7109321,-104.9468669,1367825
-73.99798805,40.76563915,1346275,41.92338236,-87.62993711,1343225,39.71091426,-104.9468459,1368100
-73.99797313,40.76565921,1346750,41.92335846,-87.62992978,1343925,39.71089643,-104.946825,1368600
-73.99795821,40.76567927,1347125,41.92333456,-87.62992245,1344600,39.71087876,-104.946804,1369275
-73.99794328,40.76569933,1347550,41.92331065,-87.62991512,1345125,39.71086329,-104.9467812,1369950
-73.99792836,40.76571939,1347850,41.92328675,-87.62990779,1345650,39.71084782,-104.9467585,1370500
-73.99791344,40.76573945,1348200,41.92326285,-87.62990046,1346225,39.71083235,-104.9467358,1370950
-73.99789852,40.7657595,1348700,41.92323895,-87.62989313,1346625,39.71081688,-104.946713,1371650
-73.9978836,40.76577956,1349325,41.92321508,-87.62988572,1347075,39.71080141,-104.9466903,1372150
-73.99786868,40.76579962,1349575,41.92319121,-87.62987827,1347725,39.71078594,-104.9466675,1372450
-73.99785375,40.76581968,1349825,41.92316735,-87.62987082,1348375,39.71077047,-104.9466448,1372775
-73.99783883,40.76583974,1350150,41.92314348,-87.62986337,1348850,39.710755,-104.9466221,1373300
-73.99782391,40.7658598,1350800,41.92311962,-87.62985592,1349450,39.71073953,-104.9465993,1373625
